time_step,fair_value,mid_price,quote_reference,bid_quote,ask_quote,bid_fill,ask_fill,bid_fill_probability,ask_fill_probability,bid_trade_size,ask_trade_size,inventory,cash,mark_to_market_wealth,realized_pnl,unrealized_pnl,total_pnl,step_spread_capture,spread_capture,step_adverse_selection_cost,adverse_selection_cost,step_inventory_penalty_cost,inventory_penalty_cost,strategy
176,102.92546252149411,102.92546252149411,102.86458917568805,102.45458917568806,103.45458917568806,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,329.0457863616582,20.26939879717588,329.0457863616582,-308.7763875644823,20.26939879717588,0.0,30.899999999999977,0.0,0.003494807506783104,0.27,28.200000000000006,inventory_aware
177,103.00824057856865,103.00824057856865,102.92546252149411,102.51546252149411,103.51546252149411,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,329.0457863616582,20.02106462595225,329.0457863616582,-309.02472173570595,20.02106462595225,0.0,30.899999999999977,0.0,0.003494807506783104,0.27,28.470000000000006,inventory_aware
178,102.5955929232077,102.5955929232077,103.00824057856865,102.59824057856865,103.59824057856865,True,False,0.2471102453267331,0.11645605782390533,1.0,0.0,-2.0,226.44754578308954,21.25635993667413,226.44754578308954,-205.1911858464154,21.25635993667413,0.4099999999999966,31.309999999999974,0.0026476553609455777,0.006142462867728682,0.12,28.590000000000007,inventory_aware
179,102.71377418776638,102.71377418776638,102.5955929232077,102.1555929232077,103.1555929232077,False,False,0.14363226690060227,0.20279867198866985,0.0,0.0,-2.0,226.44754578308954,21.019997407556787,226.44754578308954,-205.42754837553275,21.019997407556787,0.0,31.309999999999974,0.0,0.006142462867728682,0.12,28.710000000000008,inventory_aware
180,103.00896399737708,103.00896399737708,102.71377418776638,102.27377418776638,103.27377418776638,False,False,0.14363226690060227,0.20279867198866985,0.0,0.0,-2.0,226.44754578308954,20.429617788335378,226.44754578308954,-206.01792799475416,20.429617788335378,0.0,31.309999999999974,0.0,0.006142462867728682,0.12,28.83000000000001,inventory_aware
181,103.17828079454576,103.17828079454576,103.00896399737708,102.56896399737708,103.56896399737708,True,False,0.14363226690060227,0.20279867198866985,1.0,0.0,-1.0,123.87858178571246,20.7003009911667,123.87858178571246,-103.17828079454576,20.7003009911667,0.4399999999999977,31.74999999999997,0.0,0.006142462867728682,0.03,28.86000000000001,inventory_aware
182,103.341033532539,103.341033532539,103.17828079454576,102.70828079454576,103.70828079454576,False,False,0.13776943930339391,0.21107194578587396,0.0,0.0,-1.0,123.87858178571246,20.537548253173455,123.87858178571246,-103.341033532539,20.537548253173455,0.0,31.74999999999997,0.0,0.006142462867728682,0.03,28.89000000000001,inventory_aware
183,103.38760913656644,103.38760913656644,103.341033532539,102.871033532539,103.871033532539,True,False,0.13776943930339391,0.21107194578587396,1.0,0.0,0.0,21.007548253173454,21.007548253173454,21.007548253173454,0.0,21.007548253173454,0.46999999999999886,32.21999999999997,0.0,0.006142462867728682,0.0,28.89000000000001,inventory_aware
184,103.44167778442278,103.44167778442278,103.38760913656644,102.88760913656644,103.88760913656644,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,21.007548253173454,21.007548253173454,21.007548253173454,0.0,21.007548253173454,0.0,32.21999999999997,0.0,0.006142462867728682,0.0,28.89000000000001,inventory_aware
185,103.41217204837471,103.41217204837471,103.44167778442278,102.94167778442278,103.94167778442278,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-81.93412953124933,21.478042517125388,-81.93412953124933,103.41217204837471,21.478042517125388,0.5,32.71999999999997,0.0,0.006142462867728682,0.03,28.920000000000012,inventory_aware
186,103.4888508212454,103.4888508212454,103.41217204837471,102.88217204837471,103.88217204837471,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,21.948042517125387,21.948042517125387,21.948042517125387,0.0,21.948042517125387,0.46999999999999886,33.18999999999997,0.0,0.006142462867728682,0.0,28.920000000000012,inventory_aware
187,103.27714360484973,103.27714360484973,103.4888508212454,102.9888508212454,103.9888508212454,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-81.04080830412002,22.236335300729706,-81.04080830412002,103.27714360484973,22.236335300729706,0.5,33.68999999999997,0.0,0.006142462867728682,0.03,28.950000000000014,inventory_aware
188,103.57343471438152,103.57343471438152,103.27714360484973,102.74714360484973,103.74714360484973,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-81.04080830412002,22.5326264102615,-81.04080830412002,103.57343471438152,22.5326264102615,0.0,33.68999999999997,0.0,0.006142462867728682,0.03,28.980000000000015,inventory_aware
189,103.40898471092346,103.40898471092346,103.57343471438152,103.04343471438152,104.04343471438152,False,False,0.21107194578587396,0.13776943930339391,0.0,0.0,1.0,-81.04080830412002,22.368176406803443,-81.04080830412002,103.40898471092346,22.368176406803443,0.0,33.68999999999997,0.0,0.006142462867728682,0.03,29.010000000000016,inventory_aware
190,103.57786174902053,103.57786174902053,103.40898471092346,102.87898471092346,103.87898471092346,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-81.04080830412002,22.537053444900508,-81.04080830412002,103.57786174902053,22.537053444900508,0.0,33.68999999999997,0.0,0.006142462867728682,0.03,29.040000000000017,inventory_aware
191,103.84365386710793,103.84365386710793,103.57786174902053,103.04786174902053,104.04786174902053,True,False,0.12669845505611577,0.22849104615477667,1.0,0.0,2.0,-184.08867005314056,23.598637681075303,-184.08867005314056,207.68730773421586,23.598637681075303,0.5300000000000011,34.21999999999997,0.0,0.006142462867728682,0.12,29.160000000000018,inventory_aware
192,104.01201788048594,104.01201788048594,103.84365386710793,103.28365386710793,104.28365386710793,False,True,0.12147697041252781,0.23764804795757477,0.0,1.0,1.0,-79.80501618603263,24.20700169445331,-79.80501618603263,104.01201788048594,24.20700169445331,0.4399999999999977,34.65999999999997,0.0,0.006142462867728682,0.03,29.19000000000002,inventory_aware
193,104.47754850055516,104.47754850055516,104.01201788048594,103.48201788048594,104.48201788048594,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-79.80501618603263,24.672532314522527,-79.80501618603263,104.47754850055516,24.672532314522527,0.0,34.65999999999997,0.0,0.006142462867728682,0.03,29.22000000000002,inventory_aware
194,104.07684404214186,104.07684404214186,104.47754850055516,103.94754850055516,104.94754850055516,True,False,0.21107194578587396,0.13776943930339391,1.0,0.0,2.0,-183.7525646865878,24.401123397695926,-183.7525646865878,208.15368808428371,24.401123397695926,0.5300000000000011,35.18999999999997,0.0,0.006142462867728682,0.12,29.34000000000002,inventory_aware
195,103.98530415595049,103.98530415595049,104.07684404214186,103.51684404214186,104.51684404214186,False,False,0.20279867198866985,0.14363226690060227,0.0,0.0,2.0,-183.7525646865878,24.218043625313186,-183.7525646865878,207.97060831190097,24.218043625313186,0.0,35.18999999999997,0.0,0.006142462867728682,0.12,29.460000000000022,inventory_aware
196,104.24721429292259,104.24721429292259,103.98530415595049,103.42530415595049,104.42530415595049,False,False,0.12147697041252781,0.23764804795757477,0.0,0.0,2.0,-183.7525646865878,24.741863899257396,-183.7525646865878,208.49442858584518,24.741863899257396,0.0,35.18999999999997,0.0,0.006142462867728682,0.12,29.580000000000023,inventory_aware
197,103.99688485010137,103.99688485010137,104.24721429292259,103.68721429292259,104.68721429292259,False,True,0.20279867198866985,0.14363226690060227,0.0,1.0,1.0,-79.0653503936652,24.931534456436168,-79.0653503936652,103.99688485010137,24.931534456436168,0.4399999999999977,35.62999999999997,0.0,0.006142462867728682,0.03,29.610000000000024,inventory_aware
198,103.83805759209628,103.83805759209628,103.99688485010137,103.46688485010137,104.46688485010137,False,False,0.21107194578587396,0.13776943930339391,0.0,0.0,1.0,-79.0653503936652,24.77270719843108,-79.0653503936652,103.83805759209628,24.77270719843108,0.0,35.62999999999997,0.0,0.006142462867728682,0.03,29.640000000000025,inventory_aware
199,103.94289516065884,103.94289516065884,103.83805759209628,103.30805759209628,104.30805759209628,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-79.0653503936652,24.877544766993637,-79.0653503936652,103.94289516065884,24.877544766993637,0.0,35.62999999999997,0.0,0.006142462867728682,0.03,29.670000000000027,inventory_aware
200,103.66034198388036,103.66034198388036,103.94289516065884,103.41289516065883,104.41289516065883,False,False,0.21107194578587396,0.13776943930339391,0.0,0.0,1.0,-79.0653503936652,24.59499159021516,-79.0653503936652,103.66034198388036,24.59499159021516,0.0,35.62999999999997,0.0,0.006142462867728682,0.03,29.700000000000028,inventory_aware
201,103.67121270095843,103.67121270095843,103.66034198388036,103.13034198388036,104.13034198388036,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-79.0653503936652,24.605862307293236,-79.0653503936652,103.67121270095843,24.605862307293236,0.0,35.62999999999997,0.0,0.006142462867728682,0.03,29.73000000000003,inventory_aware
202,103.76308985530176,103.76308985530176,103.67121270095843,103.14121270095843,104.14121270095843,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-79.0653503936652,24.69773946163656,-79.0653503936652,103.76308985530176,24.69773946163656,0.0,35.62999999999997,0.0,0.006142462867728682,0.03,29.76000000000003,inventory_aware
203,103.79073814171349,103.79073814171349,103.76308985530176,103.23308985530176,104.23308985530176,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,25.167739461636558,25.167739461636558,25.167739461636558,0.0,25.167739461636558,0.46999999999999886,36.099999999999966,0.0,0.006142462867728682,0.0,29.76000000000003,inventory_aware
204,103.8365804165365,103.8365804165365,103.79073814171349,103.29073814171349,104.29073814171349,True,False,0.1321270672008078,0.219634157326009,1.0,0.0,1.0,-78.12299868007693,25.713581736459574,-78.12299868007693,103.8365804165365,25.713581736459574,0.5,36.599999999999966,0.0,0.006142462867728682,0.03,29.79000000000003,inventory_aware
205,103.69564576396253,103.69564576396253,103.8365804165365,103.3065804165365,104.3065804165365,False,False,0.21107194578587396,0.13776943930339391,0.0,0.0,1.0,-78.12299868007693,25.5726470838856,-78.12299868007693,103.69564576396253,25.5726470838856,0.0,36.599999999999966,0.0,0.006142462867728682,0.03,29.820000000000032,inventory_aware
206,103.73500098329393,103.73500098329393,103.69564576396253,103.16564576396253,104.16564576396253,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,26.042647083885598,26.042647083885598,26.042647083885598,0.0,26.042647083885598,0.46999999999999886,37.069999999999965,0.0,0.006142462867728682,0.0,29.820000000000032,inventory_aware
207,103.65625274884901,103.65625274884901,103.73500098329393,103.23500098329393,104.23500098329393,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-77.19235389940833,26.46389884944068,-77.19235389940833,103.65625274884901,26.46389884944068,0.5,37.569999999999965,0.0,0.006142462867728682,0.03,29.850000000000033,inventory_aware
208,104.22522427198399,104.22522427198399,103.65625274884901,103.12625274884901,104.12625274884901,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,26.93389884944068,26.93389884944068,26.93389884944068,0.0,26.93389884944068,0.46999999999999886,38.039999999999964,0.0989715231349777,0.10511398600270638,0.0,29.850000000000033,inventory_aware
209,103.82661219777316,103.82661219777316,104.22522427198399,103.72522427198399,104.72522427198399,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,26.93389884944068,26.93389884944068,26.93389884944068,0.0,26.93389884944068,0.0,38.039999999999964,0.0,0.10511398600270638,0.0,29.850000000000033,inventory_aware
210,103.53017511828459,103.53017511828459,103.82661219777316,103.32661219777316,104.32661219777316,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,26.93389884944068,26.93389884944068,26.93389884944068,0.0,26.93389884944068,0.0,38.039999999999964,0.0,0.10511398600270638,0.0,29.850000000000033,inventory_aware
211,103.39452223025356,103.39452223025356,103.53017511828459,103.03017511828459,104.03017511828459,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-76.09627626884391,27.29824596140965,-76.09627626884391,103.39452223025356,27.29824596140965,0.5,38.539999999999964,0.0,0.10511398600270638,0.03,29.880000000000035,inventory_aware
212,103.33754541697704,103.33754541697704,103.39452223025356,102.86452223025356,103.86452223025356,True,False,0.21107194578587396,0.13776943930339391,1.0,0.0,2.0,-178.96079849909745,27.714292334856623,-178.96079849909745,206.67509083395407,27.714292334856623,0.5300000000000011,39.069999999999965,0.0,0.10511398600270638,0.12,30.000000000000036,inventory_aware
213,103.55538891631919,103.55538891631919,103.33754541697704,102.77754541697703,103.77754541697703,False,False,0.12147697041252781,0.23764804795757477,0.0,0.0,2.0,-178.96079849909745,28.149979333540927,-178.96079849909745,207.11077783263838,28.149979333540927,0.0,39.069999999999965,0.0,0.10511398600270638,0.12,30.120000000000037,inventory_aware
214,103.54156132937396,103.54156132937396,103.55538891631919,102.99538891631919,103.99538891631919,False,False,0.20279867198866985,0.14363226690060227,0.0,0.0,2.0,-178.96079849909745,28.122324159650475,-178.96079849909745,207.08312265874793,28.122324159650475,0.0,39.069999999999965,0.0,0.10511398600270638,0.12,30.240000000000038,inventory_aware
215,103.52194443519994,103.52194443519994,103.54156132937396,102.98156132937396,103.98156132937396,True,False,0.20279867198866985,0.14363226690060227,1.0,0.0,3.0,-281.9423598284714,28.623473477128414,-281.9423598284714,310.5658333055998,28.623473477128414,0.5600000000000023,39.62999999999997,0.0,0.10511398600270638,0.27,30.510000000000037,inventory_aware
216,103.54036976688677,103.54036976688677,103.52194443519994,102.93194443519994,103.93194443519994,False,False,0.11645605782390533,0.2471102453267331,0.0,0.0,3.0,-281.9423598284714,28.678749472188883,-281.9423598284714,310.6211093006603,28.678749472188883,0.0,39.62999999999997,0.0,0.10511398600270638,0.27,30.780000000000037,inventory_aware
217,103.42148969644703,103.42148969644703,103.54036976688677,102.95036976688677,103.95036976688677,False,False,0.19480833841075007,0.14972229287520689,0.0,0.0,3.0,-281.9423598284714,28.322109260869695,-281.9423598284714,310.2644690893411,28.322109260869695,0.0,39.62999999999997,0.0,0.10511398600270638,0.27,31.050000000000036,inventory_aware
218,103.2438629257003,103.2438629257003,103.42148969644703,102.83148969644702,103.83148969644702,True,False,0.19480833841075007,0.14972229287520689,1.0,0.0,4.0,-384.77384952491843,28.201602177882762,-384.77384952491843,412.9754517028012,28.201602177882762,0.5900000000000034,40.21999999999997,0.0,0.10511398600270638,0.48,31.530000000000037,inventory_aware
219,103.40457992957602,103.40457992957602,103.2438629257003,102.6238629257003,103.6238629257003,False,False,0.11162925110975197,0.2568823151231332,0.0,0.0,4.0,-384.77384952491843,28.844470193385632,-384.77384952491843,413.61831971830406,28.844470193385632,0.0,40.21999999999997,0.0,0.10511398600270638,0.48,32.01000000000003,inventory_aware
220,103.1281436265006,103.1281436265006,103.40457992957602,102.78457992957601,103.78457992957601,False,False,0.18709473215964412,0.15604628978734314,0.0,0.0,4.0,-384.77384952491843,27.738724981083976,-384.77384952491843,412.5125745060024,27.738724981083976,0.0,40.21999999999997,0.0,0.10511398600270638,0.48,32.49000000000003,inventory_aware
221,102.9200348386691,102.9200348386691,103.1281436265006,102.5081436265006,103.5081436265006,False,False,0.18709473215964412,0.15604628978734314,0.0,0.0,4.0,-384.77384952491843,26.906289829757952,-384.77384952491843,411.6801393546764,26.906289829757952,0.0,40.21999999999997,0.0,0.10511398600270638,0.48,32.97000000000003,inventory_aware
222,102.89381750853155,102.89381750853155,102.9200348386691,102.30003483866909,103.30003483866909,False,False,0.18709473215964412,0.15604628978734314,0.0,0.0,4.0,-384.77384952491843,26.801420509207787,-384.77384952491843,411.5752700341262,26.801420509207787,0.0,40.21999999999997,0.0,0.10511398600270638,0.48,33.450000000000024,inventory_aware
223,103.07947690684526,103.07947690684526,102.89381750853155,102.27381750853155,103.27381750853155,False,False,0.11162925110975197,0.2568823151231332,0.0,0.0,4.0,-384.77384952491843,27.5440581024626,-384.77384952491843,412.31790762738103,27.5440581024626,0.0,40.21999999999997,0.0,0.10511398600270638,0.48,33.93000000000002,inventory_aware
224,102.97269685917055,102.97269685917055,103.07947690684526,102.45947690684525,103.45947690684525,False,False,0.18709473215964412,0.15604628978734314,0.0,0.0,4.0,-384.77384952491843,27.116937911763785,-384.77384952491843,411.8907874366822,27.116937911763785,0.0,40.21999999999997,0.0,0.10511398600270638,0.48,34.41000000000002,inventory_aware
225,102.84184020383304,102.84184020383304,102.97269685917055,102.35269685917055,103.35269685917055,True,False,0.18709473215964412,0.15604628978734314,1.0,0.0,5.0,-487.126546384089,27.08265463507621,-487.126546384089,514.2092010191652,27.08265463507621,0.6200000000000045,40.839999999999975,0.0,0.10511398600270638,0.75,35.16000000000002,inventory_aware
226,102.80399133564576,102.80399133564576,102.84184020383304,102.19184020383304,103.19184020383304,False,True,0.1796514644049939,0.16261104013592964,0.0,1.0,4.0,-383.93470618025594,27.281259162327103,-383.93470618025594,411.21596534258305,27.281259162327103,0.3499999999999943,41.18999999999997,0.0,0.10511398600270638,0.48,35.640000000000015,inventory_aware
227,102.87637570643153,102.87637570643153,102.80399133564576,102.18399133564576,103.18399133564576,False,False,0.11162925110975197,0.2568823151231332,0.0,0.0,4.0,-383.93470618025594,27.570796645470182,-383.93470618025594,411.5055028257261,27.570796645470182,0.0,41.18999999999997,0.0,0.10511398600270638,0.48,36.12000000000001,inventory_aware
228,102.80781847625866,102.80781847625866,102.87637570643153,102.25637570643153,103.25637570643153,False,False,0.18709473215964412,0.15604628978734314,0.0,0.0,4.0,-383.93470618025594,27.296567724778697,-383.93470618025594,411.23127390503464,27.296567724778697,0.0,41.18999999999997,0.0,0.10511398600270638,0.48,36.60000000000001,inventory_aware
229,103.02126295957305,103.02126295957305,102.80781847625866,102.18781847625866,103.18781847625866,False,False,0.11162925110975197,0.2568823151231332,0.0,0.0,4.0,-383.93470618025594,28.150345658036258,-383.93470618025594,412.0850518382922,28.150345658036258,0.0,41.18999999999997,0.0,0.10511398600270638,0.48,37.080000000000005,inventory_aware
230,103.24418144848853,103.24418144848853,103.02126295957305,102.40126295957305,103.40126295957305,False,False,0.11162925110975197,0.2568823151231332,0.0,0.0,4.0,-383.93470618025594,29.042019613698187,-383.93470618025594,412.97672579395413,29.042019613698187,0.0,41.18999999999997,0.0,0.10511398600270638,0.48,37.56,inventory_aware
231,103.21795394244786,103.21795394244786,103.24418144848853,102.62418144848853,103.62418144848853,True,False,0.18709473215964412,0.15604628978734314,1.0,0.0,5.0,-486.55888762874446,29.530882083494873,-486.55888762874446,516.0897697122393,29.530882083494873,0.6200000000000045,41.809999999999974,0.0,0.10511398600270638,0.75,38.31,inventory_aware
232,103.60815645447312,103.60815645447312,103.21795394244786,102.56795394244786,103.56795394244786,False,False,0.10699018405728566,0.2669684724034619,0.0,0.0,5.0,-486.55888762874446,31.48189464362116,-486.55888762874446,518.0407822723656,31.48189464362116,0.0,41.809999999999974,0.0,0.10511398600270638,0.75,39.06,inventory_aware
233,103.62203268149968,103.62203268149968,103.60815645447312,102.95815645447311,103.95815645447311,True,False,0.10699018405728566,0.2669684724034619,1.0,0.0,6.0,-589.5170440832176,32.21515200578051,-589.5170440832176,621.7321960889981,32.21515200578051,0.6500000000000057,42.45999999999998,0.0,0.10511398600270638,1.08,40.14,inventory_aware
234,103.83728071299295,103.83728071299295,103.62203268149968,102.94203268149967,103.94203268149967,False,False,0.10253259968834694,0.27737241091578435,0.0,0.0,6.0,-589.5170440832176,33.50664019474016,-589.5170440832176,623.0236842779577,33.50664019474016,0.0,42.45999999999998,0.0,0.10511398600270638,1.08,41.22,inventory_aware
235,103.9038947875166,103.9038947875166,103.83728071299295,103.15728071299294,104.15728071299294,False,True,0.10253259968834694,0.27737241091578435,0.0,1.0,5.0,-485.35976337022464,34.15971056735839,-485.35976337022464,519.519473937583,34.15971056735839,0.3199999999999932,42.77999999999997,0.0,0.10511398600270638,0.75,41.97,inventory_aware
236,103.96667642980812,103.96667642980812,103.9038947875166,103.2538947875166,104.2538947875166,False,False,0.10699018405728566,0.2669684724034619,0.0,0.0,5.0,-485.35976337022464,34.47361877881599,-485.35976337022464,519.8333821490406,34.47361877881599,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,42.72,inventory_aware
237,103.64876293114632,103.64876293114632,103.96667642980812,103.31667642980811,104.31667642980811,False,False,0.1796514644049939,0.16261104013592964,0.0,0.0,5.0,-485.35976337022464,32.884051285506985,-485.35976337022464,518.2438146557316,32.884051285506985,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,43.47,inventory_aware
238,103.4252861085484,103.4252861085484,103.64876293114632,102.99876293114632,103.99876293114632,False,False,0.1796514644049939,0.16261104013592964,0.0,0.0,5.0,-485.35976337022464,31.766667172517373,-485.35976337022464,517.126430542742,31.766667172517373,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,44.22,inventory_aware
239,103.36664779121865,103.36664779121865,103.4252861085484,102.7752861085484,103.7752861085484,False,False,0.1796514644049939,0.16261104013592964,0.0,0.0,5.0,-485.35976337022464,31.47347558586864,-485.35976337022464,516.8332389560933,31.47347558586864,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,44.97,inventory_aware
240,103.58784646520012,103.58784646520012,103.36664779121865,102.71664779121865,103.71664779121865,False,False,0.10699018405728566,0.2669684724034619,0.0,0.0,5.0,-485.35976337022464,32.57946895577595,-485.35976337022464,517.9392323260006,32.57946895577595,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,45.72,inventory_aware
241,103.65738815569031,103.65738815569031,103.58784646520012,102.93784646520011,103.93784646520011,False,False,0.10699018405728566,0.2669684724034619,0.0,0.0,5.0,-485.35976337022464,32.92717740822695,-485.35976337022464,518.2869407784516,32.92717740822695,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,46.47,inventory_aware
242,103.6005153880823,103.6005153880823,103.65738815569031,103.00738815569031,104.00738815569031,False,False,0.1796514644049939,0.16261104013592964,0.0,0.0,5.0,-485.35976337022464,32.64281357018683,-485.35976337022464,518.0025769404115,32.64281357018683,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,47.22,inventory_aware
243,103.72434961147738,103.72434961147738,103.6005153880823,102.9505153880823,103.9505153880823,False,False,0.10699018405728566,0.2669684724034619,0.0,0.0,5.0,-485.35976337022464,33.261984687162226,-485.35976337022464,518.6217480573869,33.261984687162226,0.0,42.77999999999997,0.0,0.10511398600270638,0.75,47.97,inventory_aware
244,103.93711991802425,103.93711991802425,103.72434961147738,103.07434961147737,104.07434961147737,False,True,0.10699018405728566,0.2669684724034619,0.0,1.0,4.0,-381.28541375874727,34.46306591334974,-381.28541375874727,415.748479672097,34.46306591334974,0.3499999999999943,43.12999999999997,0.0,0.10511398600270638,0.48,48.449999999999996,inventory_aware
245,103.9383877304967,103.9383877304967,103.93711991802425,103.31711991802425,104.31711991802425,False,True,0.11162925110975197,0.2568823151231332,0.0,1.0,3.0,-276.96829384072305,34.846869350767065,-276.96829384072305,311.8151631914901,34.846869350767065,0.37999999999999545,43.50999999999996,0.0,0.10511398600270638,0.27,48.72,inventory_aware
246,103.98300367902175,103.98300367902175,103.9383877304967,103.3483877304967,104.3483877304967,False,False,0.11645605782390533,0.2471102453267331,0.0,0.0,3.0,-276.96829384072305,34.9807171963422,-276.96829384072305,311.94901103706525,34.9807171963422,0.0,43.50999999999996,0.0,0.10511398600270638,0.27,48.99,inventory_aware
247,104.00130771465639,104.00130771465639,103.98300367902175,103.39300367902175,104.39300367902175,False,False,0.11645605782390533,0.2471102453267331,0.0,0.0,3.0,-276.96829384072305,35.03562930324614,-276.96829384072305,312.0039231439692,35.03562930324614,0.0,43.50999999999996,0.0,0.10511398600270638,0.27,49.260000000000005,inventory_aware
248,103.98995107577785,103.98995107577785,104.00130771465639,103.41130771465639,104.41130771465639,False,True,0.19480833841075007,0.14972229287520689,0.0,1.0,2.0,-172.55698612606665,35.42291602548906,-172.55698612606665,207.9799021515557,35.42291602548906,0.4099999999999966,43.91999999999996,0.0,0.10511398600270638,0.12,49.38,inventory_aware
249,103.83405459643276,103.83405459643276,103.98995107577785,103.42995107577785,104.42995107577785,False,False,0.20279867198866985,0.14363226690060227,0.0,0.0,2.0,-172.55698612606665,35.11112306679888,-172.55698612606665,207.66810919286553,35.11112306679888,0.0,43.91999999999996,0.0,0.10511398600270638,0.12,49.5,inventory_aware
250,103.66374715859561,103.66374715859561,103.83405459643276,103.27405459643276,104.27405459643276,True,False,0.20279867198866985,0.14363226690060227,1.0,0.0,3.0,-275.83104072249944,35.16020075328743,-275.83104072249944,310.99124147578686,35.16020075328743,0.5600000000000023,44.47999999999996,0.0,0.10511398600270638,0.27,49.77,inventory_aware
251,103.78624434070562,103.78624434070562,103.66374715859561,103.07374715859561,104.07374715859561,False,False,0.11645605782390533,0.2471102453267331,0.0,0.0,3.0,-275.83104072249944,35.527692299617456,-275.83104072249944,311.3587330221169,35.527692299617456,0.0,44.47999999999996,0.0,0.10511398600270638,0.27,50.040000000000006,inventory_aware
252,104.00330174159481,104.00330174159481,103.78624434070562,103.19624434070562,104.19624434070562,False,False,0.11645605782390533,0.2471102453267331,0.0,0.0,3.0,-275.83104072249944,36.17886450228502,-275.83104072249944,312.00990522478446,36.17886450228502,0.0,44.47999999999996,0.0,0.10511398600270638,0.27,50.31000000000001,inventory_aware
253,103.94605199488367,103.94605199488367,104.00330174159481,103.41330174159481,104.41330174159481,True,False,0.19480833841075007,0.14972229287520689,1.0,0.0,4.0,-379.24434246409425,36.539865515440454,-379.24434246409425,415.7842079795347,36.539865515440454,0.5900000000000034,45.069999999999965,0.0,0.10511398600270638,0.48,50.790000000000006,inventory_aware
254,103.88431738377439,103.88431738377439,103.94605199488367,103.32605199488367,104.32605199488367,False,True,0.18709473215964412,0.15604628978734314,0.0,1.0,3.0,-274.91829046921055,36.73466168211263,-274.91829046921055,311.6529521513232,36.73466168211263,0.37999999999999545,45.44999999999996,0.0,0.10511398600270638,0.27,51.06000000000001,inventory_aware
255,103.51803616693137,103.51803616693137,103.88431738377439,103.29431738377438,104.29431738377438,False,False,0.19480833841075007,0.14972229287520689,0.0,0.0,3.0,-274.91829046921055,35.63581803158354,-274.91829046921055,310.5541085007941,35.63581803158354,0.0,45.44999999999996,0.0,0.10511398600270638,0.27,51.33000000000001,inventory_aware
256,103.11987376790657,103.11987376790657,103.51803616693137,102.92803616693136,103.92803616693136,True,False,0.19480833841075007,0.14972229287520689,1.0,0.0,4.0,-377.8463266361419,34.63316843548438,-377.8463266361419,412.4794950716263,34.63316843548438,0.5900000000000034,46.039999999999964,0.0,0.10511398600270638,0.48,51.81000000000001,inventory_aware
257,103.39264621386936,103.39264621386936,103.11987376790657,102.49987376790656,103.49987376790656,False,True,0.11162925110975197,0.2568823151231332,0.0,1.0,3.0,-274.34645286823536,35.83148577337272,-274.34645286823536,310.1779386416081,35.83148577337272,0.37999999999999545,46.41999999999996,0.0,0.10511398600270638,0.27,52.08000000000001,inventory_aware
258,103.24875016721239,103.24875016721239,103.39264621386936,102.80264621386935,103.80264621386935,False,False,0.19480833841075007,0.14972229287520689,0.0,0.0,3.0,-274.34645286823536,35.39979763340182,-274.34645286823536,309.7462505016372,35.39979763340182,0.0,46.41999999999996,0.0,0.10511398600270638,0.27,52.350000000000016,inventory_aware
259,102.65584439964407,102.65584439964407,103.24875016721239,102.65875016721239,103.65875016721239,False,False,0.19480833841075007,0.14972229287520689,0.0,0.0,3.0,-274.34645286823536,33.62108033069683,-274.34645286823536,307.9675331989322,33.62108033069683,0.0,46.41999999999996,0.0,0.10511398600270638,0.27,52.62000000000002,inventory_aware
260,103.13992740209355,103.13992740209355,102.65584439964407,102.06584439964406,103.06584439964406,False,False,0.11645605782390533,0.2471102453267331,0.0,0.0,3.0,-274.34645286823536,35.073329338045255,-274.34645286823536,309.4197822062806,35.073329338045255,0.0,46.41999999999996,0.0,0.10511398600270638,0.27,52.89000000000002,inventory_aware
